,accuracy,n_features,kind,feature_name
207,0.9395658861733037,1,grand_raw,AY_sF3_max_first
208,0.9395658861733037,1,grand_raw,AY_sF3_mean_third
209,0.9395658861733037,1,grand_raw,AY_sF3_min_third
210,0.9395658861733037,1,grand_raw,AY_sF3_max_third
211,0.9395658861733037,1,grand_raw,AY_sF4_mean_first
212,0.9395658861733037,1,grand_raw,AY_sF4_min_first
213,0.9395658861733037,1,grand_raw,AY_sF4_max_first
214,0.9395658861733037,1,grand_raw,AY_sF4_mean_third
215,0.9395658861733037,1,grand_raw,AY_sF4_min_third
216,0.9395658861733037,1,grand_raw,AY_sF4_max_third
217,0.8630661425397368,1,grand_raw,EY_sF1_mean_first
218,0.8630661425397368,1,grand_raw,EY_sF1_min_first
219,0.8630661425397368,1,grand_raw,EY_sF1_max_first
220,0.8630661425397368,1,grand_raw,EY_sF1_mean_third
221,0.8630661425397368,1,grand_raw,EY_sF1_min_third
222,0.8630661425397368,1,grand_raw,EY_sF1_max_third
223,0.8630661425397368,1,grand_raw,EY_sF2_mean_first
224,0.8630661425397368,1,grand_raw,EY_sF2_min_first
225,0.8630661425397368,1,grand_raw,EY_sF2_max_first
226,0.8630661425397368,1,grand_raw,EY_sF2_mean_third
227,0.8630661425397368,1,grand_raw,EY_sF2_min_third
228,0.8630661425397368,1,grand_raw,EY_sF2_max_third
229,0.8630661425397368,1,grand_raw,EY_sF3_mean_first
230,0.8630661425397368,1,grand_raw,EY_sF3_min_first
231,0.8630661425397368,1,grand_raw,EY_sF3_max_first
232,0.8630661425397368,1,grand_raw,EY_sF3_mean_third
233,0.8630661425397368,1,grand_raw,EY_sF3_min_third
234,0.8630661425397368,1,grand_raw,EY_sF3_max_third
235,0.8630661425397368,1,grand_raw,EY_sF4_mean_first
236,0.8630661425397368,1,grand_raw,EY_sF4_min_first
237,0.8630661425397368,1,grand_raw,EY_sF4_max_first
238,0.8630661425397368,1,grand_raw,EY_sF4_mean_third
239,0.8630661425397368,1,grand_raw,EY_sF4_min_third
240,0.8630661425397368,1,grand_raw,EY_sF4_max_third
241,0.8935566569817125,1,grand_raw,OW_sF1_mean_first
242,0.8935566569817125,1,grand_raw,OW_sF1_min_first
243,0.8935566569817125,1,grand_raw,OW_sF1_max_first
244,0.8935566569817125,1,grand_raw,OW_sF1_mean_third
245,0.8935566569817125,1,grand_raw,OW_sF1_min_third
246,0.8935566569817125,1,grand_raw,OW_sF1_max_third
247,0.8935566569817125,1,grand_raw,OW_sF2_mean_first
248,0.8935566569817125,1,grand_raw,OW_sF2_min_first
249,0.8935566569817125,1,grand_raw,OW_sF2_max_first
250,0.8935566569817125,1,grand_raw,OW_sF2_mean_third
251,0.8935566569817125,1,grand_raw,OW_sF2_min_third
252,0.8935566569817125,1,grand_raw,OW_sF2_max_third
253,0.8935566569817125,1,grand_raw,OW_sF3_mean_first
254,0.8935566569817125,1,grand_raw,OW_sF3_min_first
255,0.8935566569817125,1,grand_raw,OW_sF3_max_first
256,0.8935566569817125,1,grand_raw,OW_sF3_mean_third
257,0.8935566569817125,1,grand_raw,OW_sF3_min_third
258,0.8935566569817125,1,grand_raw,OW_sF3_max_third
259,0.8935566569817125,1,grand_raw,OW_sF4_mean_first
260,0.8935566569817125,1,grand_raw,OW_sF4_min_first
261,0.8935566569817125,1,grand_raw,OW_sF4_max_first
262,0.8935566569817125,1,grand_raw,OW_sF4_mean_third
263,0.8935566569817125,1,grand_raw,OW_sF4_min_third
264,0.8935566569817125,1,grand_raw,OW_sF4_max_third
265,0.8781063066142539,1,grand_raw,OY_sF1_mean_first
266,0.8781063066142539,1,grand_raw,OY_sF1_min_first
267,0.8781063066142539,1,grand_raw,OY_sF1_max_first
268,0.8781063066142539,1,grand_raw,OY_sF1_mean_third
269,0.8781063066142539,1,grand_raw,OY_sF1_min_third
270,0.8781063066142539,1,grand_raw,OY_sF1_max_third
271,0.8781063066142539,1,grand_raw,OY_sF2_mean_first
272,0.8781063066142539,1,grand_raw,OY_sF2_min_first
273,0.8781063066142539,1,grand_raw,OY_sF2_max_first
274,0.8781063066142539,1,grand_raw,OY_sF2_mean_third
275,0.8781063066142539,1,grand_raw,OY_sF2_min_third
276,0.8781063066142539,1,grand_raw,OY_sF2_max_third
277,0.8781063066142539,1,grand_raw,OY_sF3_mean_first
278,0.8781063066142539,1,grand_raw,OY_sF3_min_first
279,0.8781063066142539,1,grand_raw,OY_sF3_max_first
280,0.8781063066142539,1,grand_raw,OY_sF3_mean_third
281,0.8781063066142539,1,grand_raw,OY_sF3_min_third
282,0.8781063066142539,1,grand_raw,OY_sF3_max_third
283,0.8781063066142539,1,grand_raw,OY_sF4_mean_first
284,0.8781063066142539,1,grand_raw,OY_sF4_min_first
285,0.8781063066142539,1,grand_raw,OY_sF4_max_first
286,0.8781063066142539,1,grand_raw,OY_sF4_mean_third
287,0.8781063066142539,1,grand_raw,OY_sF4_min_third
288,0.8781063066142539,1,grand_raw,OY_sF4_max_third
289,0.8935566569817125,1,grand_raw,AA_sF1_mean_dist
290,0.8935566569817125,1,grand_raw,AA_sF2_mean_dist
291,0.8935566569817125,1,grand_raw,AA_sF3_mean_dist
292,0.8935566569817125,1,grand_raw,AA_sF4_mean_dist
293,0.9397026149376175,1,grand_raw,AE_sF1_mean_dist
294,0.9397026149376175,1,grand_raw,AE_sF2_mean_dist
295,0.9397026149376175,1,grand_raw,AE_sF3_mean_dist
296,0.9397026149376175,1,grand_raw,AE_sF4_mean_dist
297,0.9545035036745856,1,grand_raw,AH_sF1_mean_dist
298,0.9545035036745856,1,grand_raw,AH_sF2_mean_dist
299,0.9545035036745856,1,grand_raw,AH_sF3_mean_dist
300,0.9545035036745856,1,grand_raw,AH_sF4_mean_dist
301,0.9083575457186805,1,grand_raw,AO_sF1_mean_dist
302,0.9083575457186805,1,grand_raw,AO_sF2_mean_dist
303,0.9083575457186805,1,grand_raw,AO_sF3_mean_dist
304,0.9083575457186805,1,grand_raw,AO_sF4_mean_dist
305,0.8782088531874893,1,grand_raw,AX_sF1_mean_dist
306,0.8782088531874893,1,grand_raw,AX_sF2_mean_dist
307,0.8782088531874893,1,grand_raw,AX_sF3_mean_dist
308,0.8782088531874893,1,grand_raw,AX_sF4_mean_dist
309,0.9233635276021193,1,grand_raw,EH_sF1_mean_dist
310,0.9233635276021193,1,grand_raw,EH_sF2_mean_dist
311,0.9233635276021193,1,grand_raw,EH_sF3_mean_dist
312,0.9233635276021193,1,grand_raw,EH_sF4_mean_dist
313,1.0,1,grand_raw,IH_sF1_mean_dist
314,1.0,1,grand_raw,IH_sF2_mean_dist
315,1.0,1,grand_raw,IH_sF3_mean_dist
316,1.0,1,grand_raw,IH_sF4_mean_dist
317,0.9092121004956417,1,grand_raw,IY_sF1_mean_dist
318,0.9092121004956417,1,grand_raw,IY_sF2_mean_dist
319,0.9092121004956417,1,grand_raw,IY_sF3_mean_dist
320,0.9092121004956417,1,grand_raw,IY_sF4_mean_dist
321,0.8780721244231755,1,grand_raw,UH_sF1_mean_dist
322,0.8780721244231755,1,grand_raw,UH_sF2_mean_dist
323,0.8780721244231755,1,grand_raw,UH_sF3_mean_dist
324,0.8780721244231755,1,grand_raw,UH_sF4_mean_dist
325,0.9244231755255512,1,grand_raw,UW_sF1_mean_dist
326,0.9244231755255512,1,grand_raw,UW_sF2_mean_dist
327,0.9244231755255512,1,grand_raw,UW_sF3_mean_dist
328,0.9244231755255512,1,grand_raw,UW_sF4_mean_dist
329,0.9240129892326098,1,grand_raw,spectral_S_duration
330,0.9391898820714408,1,grand_raw,spectral_S_intensity
331,0.9391898820714408,1,grand_raw,spectral_S_cog
332,0.9391898820714408,1,grand_raw,spectral_S_sdev
333,0.9391898820714408,1,grand_raw,spectral_S_skew
334,0.9391898820714408,1,grand_raw,spectral_S_kurt
335,0.9088360963937788,1,grand_raw,spectral_Z_duration
336,0.9241155358058452,1,grand_raw,spectral_Z_intensity
337,0.9241155358058452,1,grand_raw,spectral_Z_cog
338,0.9241155358058452,1,grand_raw,spectral_Z_sdev
339,0.9241155358058452,1,grand_raw,spectral_Z_skew
340,0.9241155358058452,1,grand_raw,spectral_Z_kurt
341,0.9082891813365237,1,grand_raw,spectral_F_duration
342,0.9082891813365237,1,grand_raw,spectral_F_intensity
343,0.9082891813365237,1,grand_raw,spectral_F_cog
344,0.9082891813365237,1,grand_raw,spectral_F_sdev
345,0.9082891813365237,1,grand_raw,spectral_F_skew
346,0.9082891813365237,1,grand_raw,spectral_F_kurt
347,0.9081182703811315,1,grand_raw,spectral_V_duration
348,0.9235344385575115,1,grand_raw,spectral_V_intensity
349,0.9235344385575115,1,grand_raw,spectral_V_cog
350,0.9235344385575115,1,grand_raw,spectral_V_sdev
351,0.9235344385575115,1,grand_raw,spectral_V_skew
352,0.9235344385575115,1,grand_raw,spectral_V_kurt
353,0.8782430353785677,1,grand_raw,spectral_SH_duration
354,0.8782430353785677,1,grand_raw,spectral_SH_intensity
355,0.8782430353785677,1,grand_raw,spectral_SH_cog
356,0.8782430353785677,1,grand_raw,spectral_SH_sdev
357,0.8782430353785677,1,grand_raw,spectral_SH_skew
358,0.8782430353785677,1,grand_raw,spectral_SH_kurt
359,0.8937617501281833,1,grand_raw,spectral_JH_duration
360,0.8937617501281833,1,grand_raw,spectral_JH_intensity
361,0.8937617501281833,1,grand_raw,spectral_JH_cog
362,0.8937617501281833,1,grand_raw,spectral_JH_sdev
363,0.8937617501281833,1,grand_raw,spectral_JH_skew
364,0.8937617501281833,1,grand_raw,spectral_JH_kurt
365,0.9693385746026321,1,grand_raw,percent_creak
366,0.7671167321825328,1,grand_raw,rando
367,0.8630661425397368,1,grand_raw,rando_baseline_z_score
