Filename,Label,seg_Start,seg_End,H1c_mean,H1c_means001,H1c_means002,H1c_means003,H2c_mean,H2c_means001,H2c_means002,H2c_means003,H4c_mean,H4c_means001,H4c_means002,H4c_means003,A1c_mean,A1c_means001,A1c_means002,A1c_means003,A2c_mean,A2c_means001,A2c_means002,A2c_means003,A3c_mean,A3c_means001,A3c_means002,A3c_means003,H2Kc_mean,H2Kc_means001,H2Kc_means002,H2Kc_means003,H1H2c_mean,H1H2c_means001,H1H2c_means002,H1H2c_means003,H2H4c_mean,H2H4c_means001,H2H4c_means002,H2H4c_means003,H1A1c_mean,H1A1c_means001,H1A1c_means002,H1A1c_means003,H1A2c_mean,H1A2c_means001,H1A2c_means002,H1A2c_means003,H1A3c_mean,H1A3c_means001,H1A3c_means002,H1A3c_means003,H42Kc_mean,H42Kc_means001,H42Kc_means002,H42Kc_means003,H2KH5Kc_mean,H2KH5Kc_means001,H2KH5Kc_means002,H2KH5Kc_means003,CPP_mean,CPP_means001,CPP_means002,CPP_means003,Energy_mean,Energy_means001,Energy_means002,Energy_means003,HNR05_mean,HNR05_means001,HNR05_means002,HNR05_means003,HNR15_mean,HNR15_means001,HNR15_means002,HNR15_means003,HNR25_mean,HNR25_means001,HNR25_means002,HNR25_means003,HNR35_mean,HNR35_means001,HNR35_means002,HNR35_means003,SHR_mean,SHR_means001,SHR_means002,SHR_means003,H1u_mean,H1u_means001,H1u_means002,H1u_means003,H2u_mean,H2u_means001,H2u_means002,H2u_means003,H4u_mean,H4u_means001,H4u_means002,H4u_means003,A1u_mean,A1u_means001,A1u_means002,A1u_means003,A2u_mean,A2u_means001,A2u_means002,A2u_means003,A3u_mean,A3u_means001,A3u_means002,A3u_means003,H2Ku_mean,H2Ku_means001,H2Ku_means002,H2Ku_means003,H5Ku_mean,H5Ku_means001,H5Ku_means002,H5Ku_means003,H1H2u_mean,H1H2u_means001,H1H2u_means002,H1H2u_means003,H2H4u_mean,H2H4u_means001,H2H4u_means002,H2H4u_means003,H1A1u_mean,H1A1u_means001,H1A1u_means002,H1A1u_means003,H1A2u_mean,H1A2u_means001,H1A2u_means002,H1A2u_means003,H1A3u_mean,H1A3u_means001,H1A3u_means002,H1A3u_means003,H42Ku_mean,H42Ku_means001,H42Ku_means002,H42Ku_means003,H2KH5Ku_mean,H2KH5Ku_means001,H2KH5Ku_means002,H2KH5Ku_means003,strF0_mean,strF0_means001,strF0_means002,strF0_means003,sF0_mean,sF0_means001,sF0_means002,sF0_means003,pF0_mean,pF0_means001,pF0_means002,pF0_means003,shrF0_mean,shrF0_means001,shrF0_means002,shrF0_means003,oF0_mean,oF0_means001,oF0_means002,oF0_means003,sF1_mean,sF1_means001,sF1_means002,sF1_means003,sF2_mean,sF2_means001,sF2_means002,sF2_means003,sF3_mean,sF3_means001,sF3_means002,sF3_means003,sF4_mean,sF4_means001,sF4_means002,sF4_means003,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF4_mean,pF4_means001,pF4_means002,pF4_means003,oF1_mean,oF1_means001,oF1_means002,oF1_means003,oF2_mean,oF2_means001,oF2_means002,oF2_means003,oF3_mean,oF3_means001,oF3_means002,oF3_means003,oF4_mean,oF4_means001,oF4_means002,oF4_means003,sB1_mean,sB1_means001,sB1_means002,sB1_means003,sB2_mean,sB2_means001,sB2_means002,sB2_means003,sB3_mean,sB3_means001,sB3_means002,sB3_means003,sB4_mean,sB4_means001,sB4_means002,sB4_means003,pB1_mean,pB1_means001,pB1_means002,pB1_means003,pB2_mean,pB2_means001,pB2_means002,pB2_means003,pB3_mean,pB3_means001,pB3_means002,pB3_means003,pB4_mean,pB4_means001,pB4_means002,pB4_means003,oB1_mean,oB1_means001,oB1_means002,oB1_means003,oB2_mean,oB2_means001,oB2_means002,oB2_means003,oB3_mean,oB3_means001,oB3_means002,oB3_means003,oB4_mean,oB4_means001,oB4_means002,oB4_means003,epoch_mean,epoch_means001,epoch_means002,epoch_means003,soe_mean,soe_means001,soe_means002,soe_means003,
atliberty_nottalking.mat,NG,910.000,980.000,13.231,11.078,13.540,15.090,0.140,-7.627,0.553,7.464,-14.014,-11.355,-15.195,-15.598,-22.073,-15.973,-23.583,-26.670,-22.477,-15.198,-23.480,-28.825,-27.588,-21.003,-31.231,-30.556,-20.022,-18.104,-19.973,-22.003,13.091,18.705,12.986,7.626,14.154,3.728,15.749,23.062,35.304,27.051,37.123,41.761,35.707,26.276,37.020,43.916,40.819,32.081,44.771,45.646,6.008,6.750,4.778,6.405,4.207,3.201,6.102,3.257,13.881,13.229,13.971,14.476,0.716,0.559,0.759,0.830,17.634,23.174,17.664,12.037,24.793,29.128,25.475,19.786,31.179,32.618,32.974,27.985,33.664,33.431,35.428,32.195,0.000,0.000,0.000,0.000,14.548,13.157,14.872,15.632,8.208,6.485,8.330,9.824,-8.638,-15.528,-10.898,0.417,1.672,5.807,-0.134,-0.659,-14.594,-9.767,-16.595,-17.488,-16.468,-10.949,-17.672,-20.822,-18.907,-17.587,-20.204,-18.969,-24.229,-21.306,-26.075,-25.260,6.340,6.672,6.542,5.808,16.845,22.012,19.228,9.407,12.876,7.350,15.006,16.291,29.142,22.925,31.467,33.120,31.016,24.106,32.543,36.454,10.270,2.060,9.306,19.386,5.077,4.522,4.710,5.986,224.837,275.443,223.187,175.607,135.999,272.582,134.669,0.000,NaN,NaN,NaN,NaN,229.004,278.881,230.965,176.982,NaN,NaN,NaN,NaN,739.796,617.866,825.242,775.375,2405.662,2394.377,2532.755,2296.877,2985.453,2799.460,3062.974,3107.990,4282.514,4284.015,4295.679,4273.197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,261.022,225.649,258.968,298.651,302.727,261.302,226.713,425.171,605.639,266.095,938.562,633.025,174.883,115.007,235.950,177.359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.225,0.250,0.240,0.167,0.020,0.011,0.018,0.038,
atliberty_nottalking.mat,AX,980.000,1020.000,13.107,14.266,12.406,12.635,12.152,9.141,12.775,14.548,-2.638,-8.340,-1.903,2.388,-15.316,-18.696,-14.527,-12.703,-12.114,-18.574,-9.642,-8.071,-6.816,-15.275,-4.210,-0.897,-11.114,-18.101,-10.458,-4.784,0.955,5.125,-0.368,-1.913,14.791,17.481,14.678,12.160,28.423,32.962,26.933,25.338,25.221,32.839,22.048,20.706,19.923,29.541,16.616,13.532,8.476,9.761,8.554,7.172,11.335,3.228,11.150,19.572,16.006,15.300,17.349,15.401,1.434,1.227,1.601,1.474,11.198,10.977,10.857,11.876,14.665,16.115,14.192,13.800,17.070,20.240,15.487,15.558,18.677,22.103,16.846,17.138,0.441,0.000,0.821,0.477,13.570,14.780,12.862,13.052,14.135,11.365,14.727,16.319,10.207,7.703,10.407,12.526,10.210,6.762,10.909,12.981,1.340,-6.350,3.505,6.917,-2.705,-8.979,0.174,0.763,-3.242,-7.803,1.111,-2.938,-22.449,-21.329,-21.607,-24.356,-0.566,3.415,-1.865,-3.267,3.928,3.662,4.320,3.793,3.359,8.018,1.953,0.071,12.230,21.129,9.357,6.135,16.275,23.759,12.688,12.289,13.449,15.506,9.296,15.464,15.833,8.540,16.562,22.425,137.761,149.800,132.164,131.533,66.469,0.000,69.197,129.772,NaN,NaN,NaN,NaN,138.305,149.888,134.704,130.169,NaN,NaN,NaN,NaN,659.513,679.020,653.695,645.520,1823.448,2015.022,1845.563,1606.297,2845.517,2891.423,2847.719,2796.010,4262.290,4247.941,4267.473,4271.587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,329.451,310.886,328.930,347.941,114.362,125.870,127.673,89.644,205.624,232.753,216.120,168.309,145.577,109.550,128.959,198.392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.146,0.143,0.133,0.143,0.044,0.038,0.036,0.057,
atliberty_nottalking.mat,B,1020.000,1070.000,14.416,14.402,14.162,14.651,10.357,12.494,9.157,9.296,8.050,3.857,9.683,10.790,0.027,-9.602,5.136,5.165,-7.763,-7.199,-7.127,-8.935,1.085,0.451,2.103,0.813,0.709,-0.680,1.547,1.344,4.059,1.908,5.005,5.355,2.306,8.637,-0.525,-1.494,14.388,24.003,9.026,9.486,22.179,21.600,21.289,23.586,13.331,13.950,12.059,13.838,7.341,4.537,8.136,9.446,28.059,25.540,29.459,29.343,14.064,14.574,13.654,13.918,1.482,1.313,1.096,1.975,10.805,13.895,10.560,7.951,16.194,14.901,17.011,16.814,20.975,17.884,22.160,23.072,23.947,19.503,25.270,27.271,0.653,0.648,0.750,0.588,16.413,15.348,16.700,17.227,17.543,16.716,18.512,17.533,4.749,9.772,1.457,2.590,15.870,12.803,17.847,17.190,-4.780,4.636,-8.542,-10.954,-11.438,-4.477,-14.071,-16.115,-15.752,-10.649,-17.527,-19.313,-27.350,-26.220,-27.912,-27.999,-1.130,-1.368,-1.812,-0.307,12.793,6.944,17.055,14.943,0.543,2.545,-1.147,0.037,21.192,10.712,25.242,28.181,27.851,19.825,30.771,33.341,20.501,20.420,18.984,21.903,13.993,19.231,13.229,9.408,123.335,128.647,125.443,116.303,93.742,128.112,123.905,34.312,NaN,NaN,NaN,NaN,124.611,129.744,125.234,119.162,NaN,NaN,NaN,NaN,316.487,348.724,231.301,354.689,1651.434,1660.344,1762.325,1552.018,2805.103,2842.837,2930.749,2660.129,3979.546,4120.781,4056.625,3771.220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,161.669,261.419,50.847,153.955,401.131,305.466,508.045,399.689,310.750,272.227,305.949,353.988,464.106,475.742,450.192,467.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.137,0.167,0.118,0.111,0.057,0.059,0.056,0.055,
atliberty_nottalking.mat,AW,1070.000,1200.000,4.853,13.543,5.963,-4.943,4.507,10.790,5.283,-2.527,-0.280,3.849,-1.991,-2.719,-8.578,-5.997,-8.726,-10.970,-5.110,-6.231,-2.642,-6.414,-0.752,-3.386,2.397,-1.252,1.048,-0.340,3.497,0.005,0.346,2.752,0.679,-2.415,4.787,6.941,7.274,0.191,13.431,19.540,14.688,6.027,9.963,19.774,8.605,1.471,5.605,16.929,3.565,-3.691,-1.328,4.189,-5.488,-2.724,16.710,17.503,16.544,15.973,18.843,17.337,21.209,17.967,4.040,4.878,4.672,2.580,15.079,8.311,21.528,15.342,8.366,6.508,12.494,6.001,11.332,11.525,14.342,8.044,14.124,15.534,15.831,10.937,0.262,0.095,0.524,0.151,5.395,14.076,6.167,-4.061,6.483,12.823,6.120,0.506,4.311,9.305,1.736,1.850,19.338,19.771,21.090,17.229,15.697,11.179,20.881,15.119,3.245,-2.044,8.506,3.330,-3.019,-7.904,1.514,-2.629,-15.662,-17.843,-13.047,-15.968,-1.088,1.253,0.047,-4.567,2.172,3.517,4.384,-1.344,-13.944,-5.695,-14.923,-21.291,-10.302,2.897,-14.715,-19.181,2.150,16.120,-2.339,-7.391,7.330,17.209,0.222,4.478,12.246,9.723,13.739,13.216,133.624,117.839,105.211,177.131,113.505,0.000,48.138,289.969,NaN,NaN,NaN,NaN,194.725,118.467,154.333,315.484,NaN,NaN,NaN,NaN,782.774,737.062,832.065,779.881,1528.498,1518.061,1525.816,1541.775,2621.223,2593.804,2644.839,2625.237,3566.086,3574.607,3542.250,3580.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.216,101.369,80.906,46.770,83.822,101.962,60.009,89.254,149.767,209.892,116.579,122.512,255.367,195.725,265.411,305.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.115,0.114,0.111,0.114,0.022,0.042,0.015,0.009,
atliberty_nottalking.mat,T,1200.000,1240.000,-8.919,-5.829,-9.344,-11.603,-1.430,-2.116,-0.190,-1.968,-2.776,-2.833,-3.253,-2.270,-9.724,-8.141,-9.131,-11.876,-6.447,-5.367,-5.790,-8.158,-2.152,-0.789,-1.870,-3.808,-1.877,-1.065,-1.730,-2.865,-7.489,-3.713,-9.154,-9.635,1.346,0.717,3.063,0.302,0.804,2.312,-0.213,0.273,-2.473,-0.462,-3.554,-3.445,-6.767,-5.040,-7.474,-7.795,-0.898,-1.768,-1.523,0.595,18.392,16.354,17.708,21.123,17.804,16.289,18.263,18.857,2.012,2.255,1.978,1.745,14.585,15.608,13.951,14.190,7.819,6.922,6.914,9.617,8.373,8.115,7.217,9.786,11.312,11.033,10.270,12.641,0.078,0.077,0.024,0.125,-8.711,-5.473,-9.191,-11.489,-0.557,-0.594,0.435,-1.505,1.481,5.124,-0.472,-0.288,18.258,19.526,19.002,16.275,13.036,14.501,13.706,10.933,3.193,3.896,3.705,1.982,-4.220,-3.655,-4.102,-4.922,-20.269,-17.419,-19.438,-23.987,-8.154,-4.879,-9.627,-9.984,-2.039,-5.717,0.907,-1.217,-26.969,-24.999,-28.194,-27.764,-21.747,-19.974,-22.897,-22.422,-11.904,-9.369,-12.896,-13.471,5.702,8.778,3.630,4.635,14.857,13.987,14.202,16.365,76.401,86.374,74.212,69.995,64.814,55.092,125.738,0.000,NaN,NaN,NaN,NaN,227.044,270.608,231.713,170.488,NaN,NaN,NaN,NaN,698.290,710.769,702.190,681.365,1656.661,1630.588,1647.429,1691.261,2651.650,2645.541,2647.491,2661.255,3691.170,3661.624,3582.976,3823.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.362,53.524,48.419,208.907,70.020,69.769,44.717,95.762,102.338,102.030,85.436,119.597,513.170,327.674,599.432,610.549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.122,0.143,0.067,0.143,0.007,0.007,0.005,0.008,
atliberty_nottalking.mat,IH,1240.000,1387.168,-6.829,-8.900,-3.925,-7.582,3.237,3.499,6.195,0.127,3.546,1.548,9.200,0.047,-7.073,-8.782,-4.470,-7.857,2.334,-0.103,6.403,0.845,0.700,2.686,2.222,-2.730,-0.255,1.594,2.258,-4.564,-10.066,-12.399,-10.120,-7.709,-0.309,1.950,-3.005,0.080,0.245,-0.118,0.545,0.275,-9.163,-8.797,-10.328,-8.427,-7.529,-11.586,-6.147,-4.852,3.801,-0.046,6.942,4.611,23.791,24.763,25.585,21.007,19.757,18.871,21.973,18.451,2.796,2.753,3.914,1.757,15.880,14.119,17.018,16.442,16.764,15.744,17.970,16.551,15.302,14.451,16.083,15.330,15.198,15.283,15.204,15.054,0.217,0.216,0.365,0.065,-5.916,-8.760,-3.795,-5.146,4.014,4.072,6.726,1.342,5.152,4.070,11.517,0.051,18.759,17.399,21.881,17.134,14.393,12.770,18.274,12.287,7.860,8.570,10.630,4.515,9.561,9.505,11.300,7.975,-24.047,-23.169,-23.328,-25.571,-9.930,-12.832,-10.521,-6.488,-1.138,0.002,-4.791,1.291,-24.675,-26.158,-25.676,-22.280,-20.309,-21.530,-22.069,-17.434,-13.776,-17.330,-14.425,-9.661,-4.408,-5.435,0.217,-7.924,32.972,29.687,34.183,35.169,123.098,70.588,69.825,226.693,30.419,21.771,28.290,43.900,NaN,NaN,NaN,NaN,184.457,164.739,184.264,209.741,NaN,NaN,NaN,NaN,618.826,568.047,629.360,659.554,2067.406,2000.561,2103.788,2098.814,2808.287,2758.701,2806.912,2859.287,4278.760,4337.560,4275.187,4222.994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.690,67.505,55.189,56.010,64.682,67.269,59.644,67.007,265.755,149.724,257.477,388.094,482.497,779.194,439.886,225.128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.128,0.140,0.140,0.100,0.011,0.011,0.010,0.010,
atliberty_nottalking.mat,T,1387.168,1400.000,-6.190,-8.537,-5.948,-4.059,-6.389,-8.925,-6.106,-4.082,-6.462,-6.312,-6.993,-6.117,-16.495,-17.613,-16.383,-15.483,-0.381,-1.686,-0.161,0.732,-2.015,-3.392,-2.013,-0.659,-5.099,-6.724,-4.710,-3.859,0.199,0.388,0.158,0.023,0.073,-2.613,0.887,2.035,10.305,9.075,10.435,11.424,-5.809,-6.851,-5.787,-4.791,-4.175,-5.145,-3.935,-3.400,-1.363,0.412,-2.284,-2.258,21.094,20.007,21.145,22.097,15.781,15.315,15.991,16.081,0.752,0.922,0.754,0.567,17.031,19.277,17.157,14.678,17.405,18.800,17.452,15.977,14.750,16.051,14.737,13.454,14.039,15.310,14.011,12.778,0.323,0.658,0.307,0.121,-4.212,-5.251,-4.306,-3.081,-1.230,-3.881,-0.540,0.813,-2.055,-4.762,-2.190,0.747,6.282,4.311,6.596,7.965,7.743,5.808,8.167,9.299,-0.218,-1.998,-0.074,1.410,4.869,3.511,5.054,6.047,-26.193,-26.731,-25.855,-25.957,-2.982,-1.370,-3.766,-3.893,0.825,0.882,1.650,0.066,-10.495,-9.561,-10.902,-11.046,-11.955,-11.059,-12.473,-12.380,-3.994,-3.253,-4.232,-4.490,-6.924,-8.274,-7.244,-5.300,29.380,29.027,29.156,29.937,163.089,122.412,166.492,201.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150.271,148.363,110.485,201.210,NaN,NaN,NaN,NaN,577.308,614.571,570.143,547.504,2108.696,2115.176,2104.953,2106.230,2969.330,3005.778,2959.668,2942.455,4164.779,4208.304,4153.253,4131.951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.134,102.834,91.209,65.593,93.040,76.408,107.302,95.810,398.574,470.733,375.501,346.130,324.548,312.104,352.238,310.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.143,0.200,0.000,0.200,0.005,0.005,0.005,0.006,
benshapiro_datavpn_edited2.mat,AY,5.241,130.000,15.488,4.574,9.531,22.103,16.460,18.452,16.783,16.008,5.312,11.806,9.879,0.338,-17.364,-22.956,-21.586,-12.841,-9.170,-14.951,-14.593,-3.488,3.628,-8.720,3.267,4.891,-0.792,-12.231,-3.482,2.662,-0.972,-13.878,-7.252,6.095,11.148,6.646,6.904,15.670,32.853,27.530,31.116,34.945,24.658,19.525,24.124,25.591,11.860,13.294,6.263,17.213,6.103,24.037,13.361,-2.324,13.699,15.150,15.210,12.089,19.930,19.930,20.498,19.552,4.923,3.347,4.828,5.215,4.782,4.782,4.771,4.765,5.381,5.381,3.563,6.536,7.045,7.045,5.595,7.976,6.753,6.753,4.390,8.270,0.152,0.132,0.306,0.042,15.697,4.610,9.590,22.468,17.336,18.598,17.023,17.547,9.453,12.401,10.871,7.756,14.486,12.637,14.274,14.847,16.056,13.201,17.071,15.297,12.053,10.117,12.685,11.593,1.526,-8.465,-1.369,5.113,-14.491,-27.381,-18.692,-9.426,-1.639,-13.988,-7.433,4.921,7.883,6.197,6.152,9.791,1.211,-8.027,-4.684,7.621,-0.359,-8.591,-7.480,7.171,3.644,-5.507,-3.094,10.875,7.927,20.866,12.241,2.643,15.786,15.786,17.236,14.945,91.451,60.555,78.972,134.301,46.442,41.547,0.000,93.629,NaN,NaN,NaN,NaN,122.878,110.343,120.506,133.532,NaN,NaN,NaN,NaN,971.706,1297.928,1031.613,647.747,1842.619,2312.988,1564.612,1718.013,2798.199,3013.073,2796.652,2623.920,3539.645,3907.449,3265.978,3494.320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,382.126,371.571,415.350,363.747,160.150,244.573,137.789,111.622,202.456,222.287,179.093,210.166,265.649,554.632,129.229,159.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119,0.116,0.119,0.116,0.024,0.013,0.014,0.045,
benshapiro_datavpn_edited2.mat,P,130.000,190.000,11.064,20.030,12.426,0.676,5.081,11.488,7.340,-3.494,2.479,9.514,4.584,-6.720,-7.337,2.757,-4.228,-20.575,-9.106,3.325,-8.611,-22.206,-2.755,7.101,-1.725,-13.781,-3.609,6.772,-3.291,-14.485,5.982,8.543,5.086,4.170,2.602,1.973,2.756,3.226,18.401,17.273,16.654,21.250,20.170,16.705,21.037,22.882,13.818,12.929,14.151,14.457,6.088,2.742,7.875,7.765,25.306,29.348,28.343,18.328,15.576,16.058,15.142,15.490,1.173,2.131,0.563,0.768,9.791,2.263,11.754,15.501,18.021,10.649,20.529,23.085,21.571,13.976,24.284,26.678,24.210,17.015,26.665,29.175,0.063,0.000,0.000,0.183,13.930,23.157,14.966,3.578,4.374,12.148,4.242,-3.307,-4.227,3.104,-6.621,-9.331,7.352,15.444,8.347,-1.797,-7.276,1.878,-9.630,-14.283,-11.763,-5.017,-13.623,-16.847,-16.934,-10.582,-18.711,-21.705,-28.914,-22.576,-31.634,-32.813,9.556,11.009,10.724,6.885,8.602,9.044,10.863,6.024,6.578,7.713,6.619,5.375,21.206,21.279,24.596,17.861,25.693,28.174,28.589,20.425,12.707,13.686,12.089,12.374,12.887,13.906,11.831,12.883,136.174,121.431,119.576,167.894,77.128,123.268,51.120,55.016,NaN,NaN,NaN,NaN,142.520,129.296,107.846,187.380,NaN,NaN,NaN,NaN,351.113,153.641,654.673,246.880,1652.926,1754.405,1746.046,1465.899,2547.186,2706.308,2681.676,2268.506,3553.843,3545.312,3517.757,3601.631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,255.242,121.828,491.287,158.504,367.125,212.864,241.191,641.302,364.350,260.534,246.892,580.445,361.079,178.280,233.115,680.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.098,0.143,0.095,0.095,0.020,0.031,0.015,0.008,
benshapiro_datavpn_edited2.mat,R,190.000,226.475,16.109,10.457,17.704,20.351,12.796,7.766,15.391,15.470,13.323,11.849,14.625,13.643,5.296,8.147,7.711,0.303,2.043,-4.750,3.324,7.687,0.483,-0.452,0.897,1.041,1.827,1.170,3.162,1.329,3.313,2.691,2.313,4.881,-0.527,-4.083,0.766,1.827,10.813,2.310,9.992,20.048,14.066,15.207,14.380,12.664,15.627,10.909,16.807,19.310,11.496,10.679,11.463,12.315,23.523,23.556,23.873,23.225,17.226,13.827,16.315,21.409,4.323,3.170,4.780,5.045,11.812,7.936,9.017,18.221,21.207,17.294,18.329,27.721,24.754,21.365,23.043,29.687,28.165,24.733,26.932,32.703,0.004,0.011,0.000,0.000,21.774,16.902,23.561,25.067,11.608,3.464,13.524,18.004,-1.941,-5.292,-0.992,0.570,15.305,16.313,17.330,12.503,0.345,-8.267,1.447,7.974,-7.323,-12.153,-7.393,-2.430,-9.578,-14.032,-9.011,-5.624,-21.696,-22.385,-20.711,-21.897,10.166,13.438,10.037,7.063,13.550,8.756,14.516,17.434,6.469,0.588,6.231,12.564,21.429,25.168,22.114,17.093,29.098,29.055,30.954,27.496,7.636,8.740,8.019,6.195,10.547,9.443,9.245,12.801,173.154,168.398,175.670,175.739,174.917,171.574,176.234,177.134,NaN,NaN,NaN,NaN,173.160,168.558,174.088,176.968,NaN,NaN,NaN,NaN,247.106,208.052,269.351,265.925,1434.481,1360.234,1426.571,1515.082,2012.488,2018.867,1977.133,2036.227,3058.441,3133.992,3045.182,2994.641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.889,110.118,163.336,134.335,151.175,251.185,92.588,102.597,410.800,677.002,313.708,231.986,323.906,418.957,330.860,223.844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.135,0.154,0.154,0.154,0.024,0.031,0.023,0.017,
