,accuracy,n_features,kind,feature_name
399,0.8935566569817125,1,cluster_4,AA_sF2_mean
400,0.834626559562468,1,cluster_0,AE_sF2_mean
401,0.8340796445052128,1,cluster_1,AE_sF2_mean
402,0.9099299265082892,1,cluster_2,AE_sF2_mean
403,0.9234660741753546,1,cluster_3,AE_sF2_mean
404,0.9397026149376175,1,cluster_4,AE_sF2_mean
405,0.9704324047171423,1,cluster_0,AH_sF2_mean
406,0.8944453939497522,1,cluster_1,AH_sF2_mean
407,0.9847547427790121,1,cluster_2,AH_sF2_mean
408,0.9381644163390873,1,cluster_3,AH_sF2_mean
409,0.9545035036745856,1,cluster_4,AH_sF2_mean
410,0.8180823790804991,1,cluster_0,AO_sF2_mean
411,0.7435310203384037,1,cluster_1,AO_sF2_mean
412,0.8490172620064946,1,cluster_2,AO_sF2_mean
413,0.8780721244231755,1,cluster_3,AO_sF2_mean
414,0.9083575457186805,1,cluster_4,AO_sF2_mean
415,0.8185267475645189,1,cluster_0,AX_sF2_mean
416,0.7587079131772346,1,cluster_1,AX_sF2_mean
417,0.8484019825670825,1,cluster_2,AX_sF2_mean
418,0.8769099299265083,1,cluster_3,AX_sF2_mean
419,0.8782088531874893,1,cluster_4,AX_sF2_mean
420,0.8943428473765168,1,cluster_0,EH_sF2_mean
421,0.771936421124594,1,cluster_1,EH_sF2_mean
422,0.880088873696804,1,cluster_2,EH_sF2_mean
423,0.8773542984105281,1,cluster_3,EH_sF2_mean
424,0.9233635276021193,1,cluster_4,EH_sF2_mean
425,0.9694069389847889,1,cluster_0,IH_sF2_mean
426,0.9546060502478209,1,cluster_1,IH_sF2_mean
427,0.9707058622457699,1,cluster_2,IH_sF2_mean
428,0.953170398222526,1,cluster_3,IH_sF2_mean
429,1.0,1,cluster_4,IH_sF2_mean
430,0.9240471714236883,1,cluster_0,IY_sF2_mean
431,0.8784823107161169,1,cluster_1,IY_sF2_mean
432,0.9251751837292771,1,cluster_2,IY_sF2_mean
433,0.9389164245428132,1,cluster_3,IY_sF2_mean
434,0.9092121004956417,1,cluster_4,IY_sF2_mean
435,0.8041018629294138,1,cluster_0,UH_sF2_mean
436,0.743018287472227,1,cluster_1,UH_sF2_mean
437,0.8037258588275509,1,cluster_2,UH_sF2_mean
438,0.8468637839685523,1,cluster_3,UH_sF2_mean
439,0.8780721244231755,1,cluster_4,UH_sF2_mean
440,0.8641257904631687,1,cluster_0,UW_sF2_mean
441,0.7571355323876261,1,cluster_1,UW_sF2_mean
442,0.9095197402153478,1,cluster_2,UW_sF2_mean
443,0.8617672192787558,1,cluster_3,UW_sF2_mean
444,0.9244231755255512,1,cluster_4,UW_sF2_mean
445,0.8190736626217741,1,cluster_0,AA_sF2_min
446,0.7586053666039994,1,cluster_1,AA_sF2_min
447,0.8345240129892326,1,cluster_2,AA_sF2_min
448,0.9231584344556486,1,cluster_3,AA_sF2_min
449,0.8935566569817125,1,cluster_4,AA_sF2_min
450,0.834626559562468,1,cluster_0,AE_sF2_min
451,0.8340796445052128,1,cluster_1,AE_sF2_min
452,0.9099299265082892,1,cluster_2,AE_sF2_min
453,0.9234660741753546,1,cluster_3,AE_sF2_min
454,0.9397026149376175,1,cluster_4,AE_sF2_min
455,0.9704324047171423,1,cluster_0,AH_sF2_min
456,0.8944453939497522,1,cluster_1,AH_sF2_min
457,0.9847547427790121,1,cluster_2,AH_sF2_min
458,0.9381644163390873,1,cluster_3,AH_sF2_min
459,0.9545035036745856,1,cluster_4,AH_sF2_min
460,0.8180823790804991,1,cluster_0,AO_sF2_min
461,0.7435310203384037,1,cluster_1,AO_sF2_min
462,0.8490172620064946,1,cluster_2,AO_sF2_min
463,0.8780721244231755,1,cluster_3,AO_sF2_min
464,0.9083575457186805,1,cluster_4,AO_sF2_min
465,0.8185267475645189,1,cluster_0,AX_sF2_min
466,0.7587079131772346,1,cluster_1,AX_sF2_min
467,0.8484019825670825,1,cluster_2,AX_sF2_min
468,0.8769099299265083,1,cluster_3,AX_sF2_min
469,0.8782088531874893,1,cluster_4,AX_sF2_min
470,0.8943428473765168,1,cluster_0,EH_sF2_min
471,0.771936421124594,1,cluster_1,EH_sF2_min
472,0.880088873696804,1,cluster_2,EH_sF2_min
473,0.8773542984105281,1,cluster_3,EH_sF2_min
474,0.9233635276021193,1,cluster_4,EH_sF2_min
475,0.9694069389847889,1,cluster_0,IH_sF2_min
476,0.9546060502478209,1,cluster_1,IH_sF2_min
477,0.9707058622457699,1,cluster_2,IH_sF2_min
478,0.953170398222526,1,cluster_3,IH_sF2_min
479,1.0,1,cluster_4,IH_sF2_min
480,0.9240471714236883,1,cluster_0,IY_sF2_min
481,0.8784823107161169,1,cluster_1,IY_sF2_min
482,0.9251751837292771,1,cluster_2,IY_sF2_min
483,0.9389164245428132,1,cluster_3,IY_sF2_min
484,0.9092121004956417,1,cluster_4,IY_sF2_min
485,0.8041018629294138,1,cluster_0,UH_sF2_min
486,0.743018287472227,1,cluster_1,UH_sF2_min
487,0.8037258588275509,1,cluster_2,UH_sF2_min
488,0.8468637839685523,1,cluster_3,UH_sF2_min
489,0.8780721244231755,1,cluster_4,UH_sF2_min
490,0.8641257904631687,1,cluster_0,UW_sF2_min
491,0.7571355323876261,1,cluster_1,UW_sF2_min
492,0.9095197402153478,1,cluster_2,UW_sF2_min
493,0.8617672192787558,1,cluster_3,UW_sF2_min
494,0.9244231755255512,1,cluster_4,UW_sF2_min
495,0.8190736626217741,1,cluster_0,AA_sF2_max
